building_id,water_usage_liters,waste_produced_kg,recycled_waste_kg,occupancy_level,temperature_c,humidity_%,cloud_cover_%,wind_speed_kmph,dew_point_c,precipitation_mm,beam_irradiance_wm2,diffuse_irradiance_wm2,reflected_irradiance_wm2,is_peak_hour,day_type,solar_generation_kwh,energy_consumption_kwh,total_energy_saved_kwh,building
B3,214.4992328365838,22.118129097025115,13.284849384240832,0.98,23.29082903777821,59.66592543214437,72.08830745081241,16.05899559291945,-6.484039191027213,4.88369486954851,210.97378502923945,275.8095242740856,67.17214841085905,1,Weekend,24.34,188.26,18.78,green_smart_campus_dataset
B2,834.2064908582503,10.302030936934443,6.853842397110718,0.31,-1.8094629819571573,39.01192465062784,99.71494397581668,22.17469394679973,11.859512587923192,1.4212703691587658,342.38484559519566,352.1429542221907,13.879048101249806,1,Weekend,34.73,369.16,30.43,green_smart_campus_dataset
B1,255.2367250516798,10.974942005288783,13.75421979970908,0.92,11.07680747970706,30.18776719258524,25.93813734083905,5.00873409621507,-6.044558112855755,8.845020812264927,957.0479053119248,126.56510087454032,99.41250486318658,0,Weekday,54.18,178.7,53.85,green_smart_campus_dataset
B3,579.4040167815629,12.032114088825852,14.904292345068695,0.44,20.86389135209881,62.42870722180844,73.54572516754213,6.15196512380542,-1.0737515627238974,3.3866194623647248,773.0417900664697,272.8611571189974,12.408301584345615,0,Weekend,52.3,266.1,51.9,green_smart_campus_dataset
B2,648.5426359511599,15.27818195648448,2.485288699271329,0.96,9.028740378170038,54.24259730829254,55.14044749059006,23.822190322121493,-3.774527826302018,6.988592305298942,117.51027653309193,85.39003166513294,14.514088664427597,0,Weekend,10.15,300.38,7.86,green_smart_campus_dataset
B2,702.7411652916696,10.85812664126317,4.262744631788021,0.54,5.935356724551145,26.718298768727905,31.298918249387608,3.3808843873701977,-3.942831777975327,2.905941604996074,460.90435823503896,241.77714146471223,39.21826779025132,1,Weekday,35.13,316.81,25.67,green_smart_campus_dataset
B2,750.9053034463004,5.491287068671195,14.305316520749304,0.61,18.09597068532364,47.69322260552879,16.058687072312583,4.777660952336974,11.573843367190072,5.000712506738,331.65818117234664,254.38544087138493,84.84628201925845,0,Weekday,29.3,335.29,25.7,green_smart_campus_dataset
B3,402.61790681817206,26.98482642017989,14.416587610739414,0.79,32.3400750680974,56.03434954003176,89.58838370675471,10.513714978001293,9.726172289395652,8.162527115304155,674.3301115349566,125.68305462696078,33.14702905990686,0,Weekday,40.0,228.68,33.04,green_smart_campus_dataset
B1,207.9830213267595,29.1402457845221,2.367901855414619,0.71,-3.6007250593538576,77.8825263677913,59.54554827078453,14.73960719383376,-3.839014652429559,1.567773464243677,513.3632081807739,187.0925954969329,52.47415124121954,0,Weekend,35.02,195.48,32.52,green_smart_campus_dataset
B3,778.7549298839295,13.539259675789198,1.2099790052799135,0.52,25.769248141657503,25.327073908335365,82.49338376407947,15.095430474206792,24.656048189645112,9.772513952392783,968.0486723775468,339.51751135433085,11.617959805857364,0,Weekend,65.38,330.49,56.12,green_smart_campus_dataset
B3,628.5252794780629,13.462671985636822,3.2554003255899118,0.69,23.909091121785085,44.394674377220205,54.53449840015448,7.29940021663911,4.764285632890282,0.702159228607262,297.08060588581435,101.9431688135372,17.09913848352798,0,Weekday,19.95,287.78,17.02,green_smart_campus_dataset
B1,868.894162565799,5.177295319359275,14.944178967351476,0.81,33.558137015531486,77.58592858972698,21.997708065401955,23.015347448758703,-6.602573514577218,5.340089097405041,629.0707743990466,202.0771691655441,64.71694436866363,1,Weekend,41.56,371.49,37.15,green_smart_campus_dataset
B1,857.1106903205555,22.006267208259352,3.519994632549616,0.33,32.228448893301746,65.38967522401052,33.75488131003252,22.87749769019657,-5.78008440657097,9.16025519351948,730.1890134912004,376.4565749240082,27.49226225044857,0,Weekend,55.33,356.06,40.83,green_smart_campus_dataset
B1,874.6609342303066,25.63599739371572,8.035666494108323,0.31,25.48930248176772,40.29708252626507,38.153884247354654,9.801701326309312,10.436279980430816,9.456938848825253,843.0080404108435,226.43812469486036,72.48291067175728,1,Weekend,53.47,382.94,48.29,green_smart_campus_dataset
B2,588.0757279836321,8.66520750900008,12.877848170027155,0.62,15.816350587303948,79.17345854158496,97.29348125037023,10.857294235757427,24.267429118421543,2.3210896287977603,466.2739273852064,303.79679914165047,80.68520575154594,1,Weekend,38.5,285.97,32.59,green_smart_campus_dataset
B1,466.9027166694925,8.991658734178769,1.2856225496348888,0.39,3.1707021293407944,54.53055063938847,0.56332783813825,17.562427920597795,10.018288556671925,1.4398498121480865,718.2297168917333,339.4031138444428,86.5300779525055,0,Weekday,52.88,261.59,50.03,green_smart_campus_dataset
B3,833.246562073096,24.752081249285943,9.462845751618431,0.77,16.809428733022976,54.88463239173224,98.5666023024507,16.574897409972518,23.2164516815823,7.24403000317891,372.8813242458545,121.32103119592236,22.04194041993904,1,Weekday,24.71,368.81,18.33,green_smart_campus_dataset
B1,561.0352904234039,20.40726870885361,4.878356284174741,0.45,25.614079756786158,88.36111374402691,98.04616351098306,9.557425374024058,5.544649776530937,0.419735682762371,491.9284831256383,126.37603243652632,50.99576941287325,1,Weekday,30.92,274.42,24.43,green_smart_campus_dataset
B3,346.75375712274763,6.1215139406929255,13.072688830156242,0.6,30.826768505515723,86.29815522654648,99.61507905301366,10.356106288025083,5.25443862782042,4.852389690303143,906.0644180830592,315.5070096344342,95.23733049134611,0,Weekend,61.08,198.07,60.17,green_smart_campus_dataset
B2,883.9792156491794,20.56367476155704,4.968456089697108,0.44,26.58848036842196,45.09728783588908,47.658817891963466,8.700973585538474,7.50025757605588,7.963552267931819,954.9168483978588,313.6573583617403,79.4875188199877,1,Weekday,63.43,386.47,54.93,green_smart_campus_dataset
B3,906.0479014178778,12.722943071094152,10.614580083946723,0.68,2.8106774076421592,29.84053900641576,96.38089696209995,5.884625173832697,14.409891035444431,5.6025472451683385,746.9356122345382,71.06416222386667,20.52643436615335,1,Weekday,40.9,385.36,40.03,green_smart_campus_dataset
B3,573.0478049121361,14.218128886771147,10.439074854263556,0.38,18.98745256912237,42.796671259466585,39.559918184982735,11.453459073103492,2.866558825796643,1.88013265774005,436.9167016985665,162.87438424323753,55.225022051655486,1,Weekend,29.99,282.96,27.19,green_smart_campus_dataset
B1,260.55978184783,24.243285457422004,4.10090968403496,0.32,8.28693838125428,22.133828221797163,2.629444066838671,17.16085329756351,20.23601114376349,4.870442994699632,838.0520109771976,189.4863721679533,93.0142523654955,1,Weekday,51.38,183.37,50.25,green_smart_campus_dataset
B1,510.260871933545,25.273379816815265,1.4871887981569016,0.34,-4.63177330437428,21.453752069727383,22.43471863717645,18.549167632857326,-8.975151533114882,9.21274716448893,123.28037355287816,340.1641412149038,49.60349249708673,0,Weekend,23.17,254.4,18.43,green_smart_campus_dataset
B3,842.8301275700827,15.008915670995766,6.729494032995562,0.97,3.0088374315466417,47.68654953759935,94.52962449373848,19.471841206399063,5.391746825995481,6.172129780442768,192.47131948547892,197.6517894004081,85.3675847956872,1,Weekday,19.51,361.16,14.19,green_smart_campus_dataset
B1,921.419222836983,28.67882340015887,5.048704127522176,0.4,-0.4711740026620292,85.87138758880639,1.376469333539998,9.368300336328035,7.884714749297125,7.214906275690199,695.2363627378251,374.0751116411353,54.62593490697015,0,Weekend,53.47,392.07,50.3,green_smart_campus_dataset
B2,362.77819399807663,15.161567948801803,12.32568849459192,0.8,28.708764941578742,80.99501388625454,54.59941354229751,19.11589985712434,11.246128339208363,3.3626387966251494,362.1237177430517,398.812721999224,19.61305095211783,1,Weekday,38.05,228.57,35.82,green_smart_campus_dataset
B2,253.5788896202172,24.295900880752747,12.205098638374832,0.35,5.34025008591248,55.800998374233615,7.560158889467905,0.1629078922968818,-0.3374830671947855,1.8848377516761767,956.24759656043,323.2541579930224,23.306943345355663,1,Weekday,63.98,185.81,56.66,green_smart_campus_dataset
B1,901.8803625062708,17.096931614106477,7.398335330696756,0.38,6.38791875550222,59.56584668195815,28.63965784275785,11.926248442922056,4.961798984504236,2.5564222989960363,492.4545508830743,283.23534134854015,14.200817752736176,0,Weekday,38.78,370.25,33.89,green_smart_campus_dataset
B2,511.5239511831002,27.4383081630521,9.491171154525064,0.66,33.39746287195537,20.415344772223957,8.809285071188667,19.84761000331727,6.958821257491984,5.331775937602949,486.4283383502593,187.16400809549296,27.578326651800808,1,Weekend,33.68,266.01,32.82,green_smart_campus_dataset
B1,633.4087714140505,27.694031091254462,9.459633223816953,0.63,10.163468921954086,35.08508090836359,85.95286211130563,15.751118016033832,14.041849253912464,2.802201536107037,710.2715591718381,73.46380611821168,90.42526898833908,1,Weekend,39.19,302.61,29.51,green_smart_campus_dataset
B3,974.4526496406072,7.1854201967770965,12.580214077986728,0.97,-4.616574394224218,21.734188885406866,59.10707096477058,11.851578103862693,17.07404646575349,5.419647874261012,790.8117060755707,250.59856473864568,68.5178241348931,0,Weekday,52.07,387.85,46.08,green_smart_campus_dataset
B3,253.25178233137828,28.412333282755643,6.950033797724765,0.96,6.353845933845461,72.81776728867712,90.21064657183128,16.11605016515873,15.823956457032551,7.077919273761769,528.0028643126228,176.59671694039685,76.49712413946199,0,Weekend,35.23,161.45,25.19,green_smart_campus_dataset
B2,718.6544059616765,25.63837103801039,4.856253517067128,0.85,-0.228016775927502,30.19520572185484,68.83531995402284,22.6736500787166,1.9554068301354857,7.343958761703014,292.6008115405517,172.81432654132024,65.9495312553995,0,Weekend,23.27,311.88,17.27,green_smart_campus_dataset
B1,259.2843380598937,24.782767857816676,4.710488853967664,0.72,-0.8876575305658418,80.83329717337719,97.10291312450995,14.159545015255183,24.980768304718723,1.6468493966109343,795.9777784530595,290.6982384483025,44.78853629245129,0,Weekend,54.33,180.14,45.16,green_smart_campus_dataset
B1,500.3751427732003,10.02278349213806,8.506691909950858,0.62,-1.90050839457002,65.03270195730518,50.98776547604066,19.99465478650265,19.70328591255128,7.504308488338632,388.3161473862648,212.2737755088225,29.517501951640146,0,Weekday,30.03,245.93,28.42,green_smart_campus_dataset
B2,843.0516361547574,25.12798021886662,7.288074838250976,0.55,18.730378807015093,36.059307356099936,63.871058176287455,24.51856813062994,-0.8991819399260876,6.726881395923591,257.5996923644718,313.2328456700075,93.30531256088476,0,Weekday,28.54,362.92,26.26,green_smart_campus_dataset
B3,546.7777862045075,26.25331836712592,7.161690793789107,0.96,2.5739089451943453,31.04042219582748,57.63088198890566,17.639205051889167,-3.171296801451036,0.1200513336870667,668.4761709325119,189.3606279398827,56.33468034022194,0,Weekday,42.89,266.41,42.56,green_smart_campus_dataset
B2,997.7458831223604,12.228758361353773,2.275922747255901,0.72,9.44971176164042,63.93372906461372,48.42604294466128,14.333144097226588,0.990743770418666,0.5887217508975084,181.40830029131536,102.80218492029692,53.29898930871454,0,Weekend,14.21,421.19,10.14,green_smart_campus_dataset
B3,647.2474279572817,28.80650195905809,11.06045236966274,0.71,29.48070864520067,83.05858861976265,84.59593654230126,0.9371486781335064,5.832069854987571,6.462495018603804,974.2174075774494,211.47163416658628,99.64936797341912,1,Weekday,59.28,300.64,48.28,green_smart_campus_dataset
B1,456.9297221087628,6.246503659979107,3.99231363174675,0.46,11.973525591851024,70.28521532400671,64.45251356703602,9.361947456364687,19.777978241186485,3.837038995637097,669.1575379709233,382.8543800138771,44.55369895496289,0,Weekday,52.6,240.19,39.33,green_smart_campus_dataset
B3,376.0890607238025,8.747731331178493,3.757350822922099,0.33,31.627654002065505,44.39826561223643,80.13122648554727,14.136068337877958,17.242679232808705,1.4610399957566589,987.3059688295804,330.53362019079543,86.87127834030152,1,Weekday,65.89,220.01,46.85,green_smart_campus_dataset
B2,480.4164274289295,18.439528451287856,6.778616483883509,0.96,14.91752213582425,61.1168516688053,78.63639366024132,19.93016429265081,19.79361432270566,0.4439655916963325,405.0040811307724,122.01223927567835,87.61096542851706,1,Weekday,26.35,262.58,20.54,green_smart_campus_dataset
B1,498.0266190076407,19.394811778057743,4.18889678264922,0.52,10.95346459359023,41.7533186760695,19.10451606552953,10.952619741189409,-0.481500978138504,1.5939834067243086,974.084645071358,186.95517557572992,30.9403189322016,1,Weekday,58.05,272.12,44.89,green_smart_campus_dataset
B2,254.9709421791688,21.128752082522585,9.174015742312216,0.61,25.015557083628064,89.94046967450612,65.01635325176437,24.001456894119336,10.771142785814266,9.575139643216168,231.00602295576124,374.7272333271882,18.53557231151459,0,Weekday,30.29,184.37,25.02,green_smart_campus_dataset
B2,495.65935954141855,5.424228232886661,6.200486750682601,0.38,-2.072996049279916,72.41874319232957,19.96480191813341,6.794843815591872,-0.0862828202918937,7.2756564157096975,136.6252951123256,93.29467055429828,97.80581041442778,0,Weekend,11.5,230.39,8.53,green_smart_campus_dataset
B3,571.39081579138,29.00916936555325,7.284764116299062,0.89,-1.4208646807033043,63.00671478297276,58.332047824377085,18.61417988025791,-6.18418937481774,5.277054209342938,129.6856544091423,138.8825846527276,48.33071777220103,1,Weekday,13.43,290.94,11.37,green_smart_campus_dataset
B2,778.1902017910437,6.1147023183536,8.520370502456405,0.32,21.078948556918427,49.628139993608045,67.74346844463005,10.475785427103188,13.946921021613822,9.415405000545915,518.3833335393044,141.77792605516373,10.199828980917596,0,Weekday,33.01,323.89,32.22,green_smart_campus_dataset
B3,725.3835877772864,8.57654881808506,3.849497314745268,0.88,14.47762852956993,63.27066031816901,99.72350715875868,12.149712364147646,-4.9950857081596425,6.191104376816039,174.70377773073528,249.82650648169425,54.91160504460628,0,Weekday,21.23,318.19,19.63,green_smart_campus_dataset
B1,767.0125241833234,5.350362938151425,3.180522720117417,0.4,26.616610012768408,43.91312437271343,3.054197814973836,20.062550846636007,13.369421659726502,7.256451882806672,560.9510957508415,193.75666189896296,65.73703273727054,0,Weekend,37.74,337.67,35.95,green_smart_campus_dataset
B3,206.6909455014857,19.171460832352366,13.325906640230468,0.92,31.65083349374126,22.020538762062152,9.124239411372091,7.4053815412926385,12.678750671689318,2.8265181850587204,394.7504531580104,77.95473589870495,79.84794227032307,0,Weekday,23.64,153.83,22.26,green_smart_campus_dataset
B1,374.1339196644288,28.306672098024308,7.072131839639894,0.81,10.5346751068619,47.6561965649643,7.702669637123149,2.4203014148785784,18.358695554840597,5.889818435891958,402.066093226704,270.21350910198,94.86479064012748,1,Weekend,33.61,237.32,27.46,green_smart_campus_dataset
B3,729.3474307198852,21.648679152011606,6.769310534855548,0.42,18.85640106338585,85.13365737059068,39.836128626674,13.006389615335678,-5.115588840275247,1.4347724429784026,672.0480968906528,84.67725258205257,92.36535660509166,0,Weekend,37.84,316.43,34.54,green_smart_campus_dataset
B2,587.1914945437977,25.566436712010685,1.4985701038197807,0.7,15.027865111812396,63.84107663417061,82.15883614858137,13.21986529509372,17.421805197808382,4.044831451977754,246.78820553645812,262.24522619267736,94.61222380493815,1,Weekend,25.45,310.62,23.57,green_smart_campus_dataset
B3,204.25078053467675,5.332030086464502,7.971668236223505,0.52,34.264426225697314,25.876899214963117,84.40563327871357,19.929194305634343,24.974678408118294,0.3324032498661011,789.898033305758,227.45293307910904,12.891263343352549,0,Weekday,50.87,162.85,38.75,green_smart_campus_dataset
B3,843.5957139454579,18.550382461993152,8.758376102554001,0.42,28.243376294263804,81.94955293765182,73.69795957211517,24.207980155802545,19.78648570050657,2.166280875826805,623.8278278007713,222.7840312538594,74.0596720447421,1,Weekend,42.33,380.82,40.56,green_smart_campus_dataset
B1,818.2476586322699,16.489074437638045,8.82377219336533,0.9,31.46950833109414,38.82123945390604,89.68782418299477,1.3825171582087097,16.313422671468317,0.7486862942267469,923.4501659627598,73.62368585473044,30.327216652511797,1,Weekday,49.85,370.38,41.74,green_smart_campus_dataset
